Frame,EmptyAxis,PosX,PosY,PosZ
24,Car Axis.001,0.5,60.0,2.549999952316284
25,Car Axis,0.5,117.66666412353516,2.549999952316284
25,Car Axis.001,0.5,60.0,2.549999952316284
26,Car Axis,0.5,117.57333374023438,2.549999952316284
26,Car Axis.001,0.5,60.0,2.549999952316284
27,Car Axis,0.5,117.4800033569336,2.549999952316284
27,Car Axis.001,0.5,60.0,2.549999952316284
28,Car Axis,0.5,117.38666534423828,2.549999952316284
28,Car Axis.001,0.5,60.0,2.549999952316284
29,Car Axis,0.5,117.2933349609375,2.549999952316284
29,Car Axis.001,0.5,60.0,2.549999952316284
30,Car Axis,0.5,117.19999694824219,2.549999952316284
30,Car Axis.001,0.5,60.0,2.549999952316284
31,Car Axis,0.5,117.1066665649414,2.549999952316284
31,Car Axis.001,0.5,60.0,2.549999952316284
32,Car Axis,0.5,117.01333618164062,2.549999952316284
32,Car Axis.001,0.5,60.0,2.549999952316284
33,Car Axis,0.5,116.91999816894531,2.549999952316284
33,Car Axis.001,0.5,60.0,2.549999952316284
34,Car Axis,0.5,116.82666778564453,2.549999952316284
34,Car Axis.001,0.5,60.0,2.549999952316284
35,Car Axis,0.5,116.73332977294922,2.549999952316284
35,Car Axis.001,0.5,60.0,2.549999952316284
36,Car Axis,0.5,116.63999938964844,2.549999952316284
36,Car Axis.001,0.5,60.0,2.549999952316284
37,Car Axis,0.5,116.54666900634766,2.549999952316284
37,Car Axis.001,0.5,60.0,2.549999952316284
38,Car Axis,0.5,116.45333099365234,2.549999952316284
38,Car Axis.001,0.5,60.0,2.549999952316284
39,Car Axis,0.5,116.36000061035156,2.549999952316284
39,Car Axis.001,0.5,60.0,2.549999952316284
40,Car Axis,0.5,116.26667022705078,2.549999952316284
40,Car Axis.001,0.5,60.0,2.549999952316284
41,Car Axis,0.5,116.17333221435547,2.549999952316284
41,Car Axis.001,0.5,60.0,2.549999952316284
42,Car Axis,0.5,116.08000183105469,2.549999952316284
42,Car Axis.001,0.5,60.0,2.549999952316284
43,Car Axis,0.5,115.98666381835938,2.549999952316284
43,Car Axis.001,0.5,60.0,2.549999952316284
44,Car Axis,0.5,115.8933334350586,2.549999952316284
44,Car Axis.001,0.5,60.0,2.549999952316284
45,Car Axis,0.5,115.80000305175781,2.549999952316284
45,Car Axis.001,0.5,60.0,2.549999952316284
46,Car Axis,0.5,115.7066650390625,2.549999952316284
46,Car Axis.001,0.5,60.0,2.549999952316284
47,Car Axis,0.5,115.61333465576172,2.549999952316284
47,Car Axis.001,0.5,60.0,2.549999952316284
48,Car Axis,0.5,115.5199966430664,2.549999952316284
48,Car Axis.001,0.5,60.0,2.549999952316284
49,Car Axis,0.5,115.42666625976562,2.549999952316284
49,Car Axis.001,0.5,60.0,2.549999952316284
50,Car Axis,0.5,115.33333587646484,2.549999952316284
50,Car Axis.001,0.5,60.0,2.549999952316284
51,Car Axis,0.5,115.23999786376953,2.549999952316284
51,Car Axis.001,0.5,60.0,2.549999952316284
52,Car Axis,0.5,115.14666748046875,2.549999952316284
52,Car Axis.001,0.5,60.0,2.549999952316284
53,Car Axis,0.5,115.05332946777344,2.549999952316284
53,Car Axis.001,0.5,60.0,2.549999952316284
54,Car Axis,0.5,114.95999908447266,2.549999952316284
54,Car Axis.001,0.5,60.0,2.549999952316284
55,Car Axis,0.5,114.86666870117188,2.549999952316284
55,Car Axis.001,0.5,60.0,2.549999952316284
56,Car Axis,0.5,114.77333068847656,2.549999952316284
56,Car Axis.001,0.5,60.0,2.549999952316284
57,Car Axis,0.5,114.68000030517578,2.549999952316284
57,Car Axis.001,0.5,60.0,2.549999952316284
58,Car Axis,0.5,114.586669921875,2.549999952316284
58,Car Axis.001,0.5,60.0,2.549999952316284
59,Car Axis,0.5,114.49333190917969,2.549999952316284
59,Car Axis.001,0.5,60.0,2.549999952316284
60,Car Axis,0.5,114.4000015258789,2.549999952316284
60,Car Axis.001,0.5,60.0,2.549999952316284
61,Car Axis,0.5,114.3066635131836,2.549999952316284
61,Car Axis.001,0.5,60.0,2.549999952316284
62,Car Axis,0.5,114.21333312988281,2.549999952316284
62,Car Axis.001,0.5,60.0,2.549999952316284
63,Car Axis,0.5,114.12000274658203,2.549999952316284
63,Car Axis.001,0.5,60.0,2.549999952316284
64,Car Axis,0.5,114.02666473388672,2.549999952316284
64,Car Axis.001,0.5,60.0,2.549999952316284
65,Car Axis,0.5,113.93333435058594,2.549999952316284
65,Car Axis.001,0.5,60.0,2.549999952316284
66,Car Axis,0.5,113.83999633789062,2.549999952316284
66,Car Axis.001,0.5,60.0,2.549999952316284
67,Car Axis,0.5,113.74666595458984,2.549999952316284
67,Car Axis.001,0.5,60.0,2.549999952316284
68,Car Axis,0.5,113.65333557128906,2.549999952316284
68,Car Axis.001,0.5,60.0,2.549999952316284
69,Car Axis,0.5,113.55999755859375,2.549999952316284
69,Car Axis.001,0.5,60.0,2.549999952316284
70,Car Axis,0.5,113.46666717529297,2.549999952316284
70,Car Axis.001,0.5,60.0,2.549999952316284
71,Car Axis,0.5,113.37333679199219,2.549999952316284
71,Car Axis.001,0.5,60.0,2.549999952316284
72,Car Axis,0.5,113.27999877929688,2.549999952316284
72,Car Axis.001,0.5,60.0,2.549999952316284
73,Car Axis,0.5,113.1866683959961,2.549999952316284
73,Car Axis.001,0.5,60.0,2.549999952316284
74,Car Axis,0.5,113.09333038330078,2.549999952316284
74,Car Axis.001,0.5,60.0,2.549999952316284
75,Car Axis,0.5,113.0,2.549999952316284
75,Car Axis.001,0.5,60.0,2.549999952316284
76,Car Axis,0.5,112.90666961669922,2.549999952316284
76,Car Axis.001,0.5,60.0,2.549999952316284
77,Car Axis,0.5,112.8133316040039,2.549999952316284
77,Car Axis.001,0.5,60.0,2.549999952316284
78,Car Axis,0.5,112.72000122070312,2.549999952316284
78,Car Axis.001,0.5,60.0,2.549999952316284
79,Car Axis,0.5,112.62666320800781,2.549999952316284
79,Car Axis.001,0.5,60.0,2.549999952316284
80,Car Axis,0.5,112.53333282470703,2.549999952316284
80,Car Axis.001,0.5,60.0,2.549999952316284
81,Car Axis,0.5,112.44000244140625,2.549999952316284
81,Car Axis.001,0.5,60.0,2.549999952316284
82,Car Axis,0.5,112.34666442871094,2.549999952316284
82,Car Axis.001,0.5,60.0,2.549999952316284
83,Car Axis,0.5,112.25333404541016,2.549999952316284
83,Car Axis.001,0.5,60.0,2.549999952316284
84,Car Axis,0.5,112.16000366210938,2.549999952316284
84,Car Axis.001,0.5,60.0,2.549999952316284
85,Car Axis,0.5,112.06666564941406,2.549999952316284
85,Car Axis.001,0.5,60.0,2.549999952316284
86,Car Axis,0.5,111.97333526611328,2.549999952316284
86,Car Axis.001,0.5,60.0,2.549999952316284
87,Car Axis,0.5,111.87999725341797,2.549999952316284
87,Car Axis.001,0.5,60.0,2.549999952316284
88,Car Axis,0.5,111.78666687011719,2.549999952316284
88,Car Axis.001,0.5,60.0,2.549999952316284
89,Car Axis,0.5,111.6933364868164,2.549999952316284
89,Car Axis.001,0.5,60.0,2.549999952316284
90,Car Axis,0.5,111.5999984741211,2.549999952316284
90,Car Axis.001,0.5,60.0,2.549999952316284
91,Car Axis,0.5,111.50666809082031,2.549999952316284
91,Car Axis.001,0.5,60.0,2.549999952316284
92,Car Axis,0.5,111.413330078125,2.549999952316284
92,Car Axis.001,0.5,60.0,2.549999952316284
93,Car Axis,0.5,111.31999969482422,2.549999952316284
93,Car Axis.001,0.5,60.0,2.549999952316284
94,Car Axis,0.5,111.22666931152344,2.549999952316284
94,Car Axis.001,0.5,60.0,2.549999952316284
95,Car Axis,0.5,111.13333129882812,2.549999952316284
95,Car Axis.001,0.5,60.0,2.549999952316284
96,Car Axis,0.5,111.04000091552734,2.549999952316284
96,Car Axis.001,0.5,60.0,2.549999952316284
97,Car Axis,0.5,110.94667053222656,2.549999952316284
97,Car Axis.001,0.5,60.0,2.549999952316284
98,Car Axis,0.5,110.85333251953125,2.549999952316284
98,Car Axis.001,0.5,60.0,2.549999952316284
99,Car Axis,0.5,110.76000213623047,2.549999952316284
99,Car Axis.001,0.5,60.0,2.549999952316284
100,Car Axis,0.5,110.66666412353516,2.549999952316284
100,Car Axis.001,0.5,60.0,2.549999952316284
101,Car Axis,0.5,110.57333374023438,2.549999952316284
101,Car Axis.001,0.5,60.0,2.549999952316284
102,Car Axis,0.5,110.47999572753906,2.549999952316284
102,Car Axis.001,0.5,60.0,2.549999952316284
103,Car Axis,0.5,110.38666534423828,2.549999952316284
103,Car Axis.001,0.5,60.0,2.549999952316284
104,Car Axis,0.5,110.2933349609375,2.549999952316284
104,Car Axis.001,0.5,60.0,2.549999952316284
105,Car Axis,0.5,110.19999694824219,2.549999952316284
105,Car Axis.001,0.5,60.0,2.549999952316284
106,Car Axis,0.5,110.1066665649414,2.549999952316284
106,Car Axis.001,0.5,60.0,2.549999952316284
107,Car Axis,0.5,110.01333618164062,2.549999952316284
107,Car Axis.001,0.5,60.0,2.549999952316284
108,Car Axis,0.5,109.91999816894531,2.549999952316284
108,Car Axis.001,0.5,60.0,2.549999952316284
109,Car Axis,0.5,109.82666778564453,2.549999952316284
109,Car Axis.001,0.5,60.0,2.549999952316284
110,Car Axis,0.5,109.73333740234375,2.549999952316284
110,Car Axis.001,0.5,60.0,2.549999952316284
111,Car Axis,0.5,109.63999938964844,2.549999952316284
111,Car Axis.001,0.5,60.0,2.549999952316284
112,Car Axis,0.5,109.54666900634766,2.549999952316284
112,Car Axis.001,0.5,60.0,2.549999952316284
113,Car Axis,0.5,109.45333099365234,2.549999952316284
113,Car Axis.001,0.5,60.0,2.549999952316284
114,Car Axis,0.5,109.36000061035156,2.549999952316284
114,Car Axis.001,0.5,60.0,2.549999952316284
115,Car Axis,0.5,109.26666259765625,2.549999952316284
115,Car Axis.001,0.5,60.0,2.549999952316284
116,Car Axis,0.5,109.17333221435547,2.549999952316284
116,Car Axis.001,0.5,60.0,2.549999952316284
117,Car Axis,0.5,109.08000183105469,2.549999952316284
117,Car Axis.001,0.5,60.0,2.549999952316284
118,Car Axis,0.5,108.98666381835938,2.549999952316284
118,Car Axis.001,0.5,60.0,2.549999952316284
119,Car Axis,0.5,108.8933334350586,2.549999952316284
119,Car Axis.001,0.5,60.0,2.549999952316284
120,Car Axis,0.5,108.80000305175781,2.549999952316284
120,Car Axis.001,0.5,60.0,2.549999952316284
121,Car Axis,0.5,108.7066650390625,2.549999952316284
121,Car Axis.001,0.5,60.0,2.549999952316284
122,Car Axis,0.5,108.61333465576172,2.549999952316284
122,Car Axis.001,0.5,60.0,2.549999952316284
123,Car Axis,0.5,108.52000427246094,2.549999952316284
123,Car Axis.001,0.5,60.0,2.549999952316284
124,Car Axis,0.5,108.42666625976562,2.549999952316284
124,Car Axis.001,0.5,60.0,2.549999952316284
125,Car Axis,0.5,108.33333587646484,2.549999952316284
125,Car Axis.001,0.5,60.0,2.549999952316284
126,Car Axis,0.5,108.23999786376953,2.549999952316284
126,Car Axis.001,0.5,60.0,2.549999952316284
127,Car Axis,0.5,108.14666748046875,2.549999952316284
127,Car Axis.001,0.5,60.0,2.549999952316284
128,Car Axis,0.5,108.05332946777344,2.549999952316284
128,Car Axis.001,0.5,60.0,2.549999952316284
129,Car Axis,0.5,107.95999908447266,2.549999952316284
129,Car Axis.001,0.5,60.0,2.549999952316284
130,Car Axis,0.5,107.86666870117188,2.549999952316284
130,Car Axis.001,0.5,60.0,2.549999952316284
131,Car Axis,0.5,107.77333068847656,2.549999952316284
131,Car Axis.001,0.5,60.0,2.549999952316284
132,Car Axis,0.5,107.68000030517578,2.549999952316284
132,Car Axis.001,0.5,60.0,2.549999952316284
133,Car Axis,0.5,107.586669921875,2.549999952316284
133,Car Axis.001,0.5,60.0,2.549999952316284
134,Car Axis,0.5,107.49333190917969,2.549999952316284
134,Car Axis.001,0.5,60.0,2.549999952316284
135,Car Axis,0.5,107.4000015258789,2.549999952316284
135,Car Axis.001,0.5,60.0,2.549999952316284
136,Car Axis,0.5,107.3066635131836,2.549999952316284
136,Car Axis.001,0.5,60.0,2.549999952316284
137,Car Axis,0.5,107.21333312988281,2.549999952316284
137,Car Axis.001,0.5,60.0,2.549999952316284
138,Car Axis,0.5,107.12000274658203,2.549999952316284
138,Car Axis.001,0.5,60.0,2.549999952316284
139,Car Axis,0.5,107.02666473388672,2.549999952316284
139,Car Axis.001,0.5,60.0,2.549999952316284
140,Car Axis,0.5,106.93333435058594,2.549999952316284
140,Car Axis.001,0.5,60.0,2.549999952316284
141,Car Axis,0.5,106.83999633789062,2.549999952316284
141,Car Axis.001,0.5,60.0,2.549999952316284
142,Car Axis,0.5,106.74666595458984,2.549999952316284
142,Car Axis.001,0.5,60.0,2.549999952316284
143,Car Axis,0.5,106.65333557128906,2.549999952316284
143,Car Axis.001,0.5,60.0,2.549999952316284
144,Car Axis,0.5,106.55999755859375,2.549999952316284
144,Car Axis.001,0.5,60.0,2.549999952316284
145,Car Axis,0.5,106.46666717529297,2.549999952316284
145,Car Axis.001,0.5,60.0,2.549999952316284
146,Car Axis,0.5,106.37333679199219,2.549999952316284
146,Car Axis.001,0.5,60.0,2.549999952316284
147,Car Axis,0.5,106.27999877929688,2.549999952316284
147,Car Axis.001,0.5,60.0,2.549999952316284
148,Car Axis,0.5,106.1866683959961,2.549999952316284
148,Car Axis.001,0.5,60.0,2.549999952316284
149,Car Axis,0.5,106.09333038330078,2.549999952316284
149,Car Axis.001,0.5,60.0,2.549999952316284
150,Car Axis,0.5,106.0,2.549999952316284
150,Car Axis.001,0.5,60.0,2.549999952316284
151,Car Axis,0.5,105.90666961669922,2.549999952316284
151,Car Axis.001,0.5,60.0,2.549999952316284
152,Car Axis,0.5,105.8133316040039,2.549999952316284
152,Car Axis.001,0.5,60.0,2.549999952316284
153,Car Axis,0.5,105.72000122070312,2.549999952316284
153,Car Axis.001,0.5,60.0,2.549999952316284
154,Car Axis,0.5,105.62666320800781,2.549999952316284
154,Car Axis.001,0.5,60.0,2.549999952316284
155,Car Axis,0.5,105.53333282470703,2.549999952316284
155,Car Axis.001,0.5,60.0,2.549999952316284
156,Car Axis,0.5,105.44000244140625,2.549999952316284
156,Car Axis.001,0.5,60.0,2.549999952316284
157,Car Axis,0.5,105.34666442871094,2.549999952316284
157,Car Axis.001,0.5,60.0,2.549999952316284
158,Car Axis,0.5,105.25333404541016,2.549999952316284
158,Car Axis.001,0.5,60.0,2.549999952316284
159,Car Axis,0.5,105.16000366210938,2.549999952316284
159,Car Axis.001,0.5,60.0,2.549999952316284
160,Car Axis,0.5,105.06666564941406,2.549999952316284
160,Car Axis.001,0.5,60.0,2.549999952316284
161,Car Axis,0.5,104.97333526611328,2.549999952316284
161,Car Axis.001,0.5,60.0,2.549999952316284
162,Car Axis,0.5,104.87999725341797,2.549999952316284
162,Car Axis.001,0.5,60.0,2.549999952316284
163,Car Axis,0.5,104.78666687011719,2.549999952316284
163,Car Axis.001,0.5,60.0,2.549999952316284
164,Car Axis,0.5,104.6933364868164,2.549999952316284
164,Car Axis.001,0.5,60.0,2.549999952316284
165,Car Axis,0.5,104.5999984741211,2.549999952316284
165,Car Axis.001,0.5,60.0,2.549999952316284
166,Car Axis,0.5,104.50666809082031,2.549999952316284
166,Car Axis.001,0.5,60.0,2.549999952316284
167,Car Axis,0.5,104.413330078125,2.549999952316284
167,Car Axis.001,0.5,60.0,2.549999952316284
168,Car Axis,0.5,104.31999969482422,2.549999952316284
168,Car Axis.001,0.5,60.0,2.549999952316284
169,Car Axis,0.5,104.22666931152344,2.549999952316284
169,Car Axis.001,0.5,60.0,2.549999952316284
170,Car Axis,0.5,104.13333129882812,2.549999952316284
170,Car Axis.001,0.5,60.0,2.549999952316284
171,Car Axis,0.5,104.04000091552734,2.549999952316284
171,Car Axis.001,0.5,60.0,2.549999952316284
172,Car Axis,0.5,103.94667053222656,2.549999952316284
172,Car Axis.001,0.5,60.0,2.549999952316284
173,Car Axis,0.5,103.85333251953125,2.549999952316284
173,Car Axis.001,0.5,60.0,2.549999952316284
174,Car Axis,0.5,103.76000213623047,2.549999952316284
174,Car Axis.001,0.5,60.0,2.549999952316284
175,Car Axis,0.5,103.66666412353516,2.549999952316284
175,Car Axis.001,0.5,60.0,2.549999952316284
176,Car Axis,0.5,103.57333374023438,2.549999952316284
176,Car Axis.001,0.5,60.0,2.549999952316284
177,Car Axis,0.5,103.47999572753906,2.549999952316284
177,Car Axis.001,0.5,60.0,2.549999952316284
178,Car Axis,0.5,103.38666534423828,2.549999952316284
178,Car Axis.001,0.5,60.0,2.549999952316284
179,Car Axis,0.5,103.2933349609375,2.549999952316284
179,Car Axis.001,0.5,60.0,2.549999952316284
180,Car Axis,0.5,103.19999694824219,2.549999952316284
180,Car Axis.001,0.5,60.0,2.549999952316284
181,Car Axis,0.5,103.1066665649414,2.549999952316284
181,Car Axis.001,0.5,60.0,2.549999952316284
182,Car Axis,0.5,103.01333618164062,2.549999952316284
182,Car Axis.001,0.5,60.0,2.549999952316284
183,Car Axis,0.5,102.91999816894531,2.549999952316284
183,Car Axis.001,0.5,60.0,2.549999952316284
184,Car Axis,0.5,102.82666778564453,2.549999952316284
184,Car Axis.001,0.5,60.0,2.549999952316284
185,Car Axis,0.5,102.73333740234375,2.549999952316284
185,Car Axis.001,0.5,60.0,2.549999952316284
186,Car Axis,0.5,102.63999938964844,2.549999952316284
186,Car Axis.001,0.5,60.0,2.549999952316284
187,Car Axis,0.5,102.54666900634766,2.549999952316284
187,Car Axis.001,0.5,60.0,2.549999952316284
188,Car Axis,0.5,102.45333099365234,2.549999952316284
188,Car Axis.001,0.5,60.0,2.549999952316284
189,Car Axis,0.5,102.36000061035156,2.549999952316284
189,Car Axis.001,0.5,60.0,2.549999952316284
190,Car Axis,0.5,102.26666259765625,2.549999952316284
190,Car Axis.001,0.5,60.0,2.549999952316284
191,Car Axis,0.5,102.17333221435547,2.549999952316284
191,Car Axis.001,0.5,60.0,2.549999952316284
192,Car Axis,0.5,102.08000183105469,2.549999952316284
192,Car Axis.001,0.5,60.0,2.549999952316284
193,Car Axis,0.5,101.98666381835938,2.549999952316284
193,Car Axis.001,0.5,60.0,2.549999952316284
194,Car Axis,0.5,101.8933334350586,2.549999952316284
194,Car Axis.001,0.5,60.0,2.549999952316284
195,Car Axis,0.5,101.80000305175781,2.549999952316284
195,Car Axis.001,0.5,60.0,2.549999952316284
196,Car Axis,0.5,101.7066650390625,2.549999952316284
196,Car Axis.001,0.5,60.0,2.549999952316284
197,Car Axis,0.5,101.61333465576172,2.549999952316284
197,Car Axis.001,0.5,60.0,2.549999952316284
198,Car Axis,0.5,101.52000427246094,2.549999952316284
198,Car Axis.001,0.5,60.0,2.549999952316284
199,Car Axis,0.5,101.42666625976562,2.549999952316284
199,Car Axis.001,0.5,60.0,2.549999952316284
200,Car Axis,0.5,101.33333587646484,2.549999952316284
200,Car Axis.001,0.5,60.0,2.549999952316284
201,Car Axis,0.5,101.23999786376953,2.549999952316284
201,Car Axis.001,0.5,60.0,2.549999952316284
202,Car Axis,0.5,101.14666748046875,2.549999952316284
202,Car Axis.001,0.5,60.0,2.549999952316284
203,Car Axis,0.5,101.05332946777344,2.549999952316284
203,Car Axis.001,0.5,60.0,2.549999952316284
204,Car Axis,0.5,100.95999908447266,2.549999952316284
204,Car Axis.001,0.5,60.0,2.549999952316284
205,Car Axis,0.5,100.86666870117188,2.549999952316284
205,Car Axis.001,0.5,60.0,2.549999952316284
206,Car Axis,0.5,100.77333068847656,2.549999952316284
206,Car Axis.001,0.5,60.0,2.549999952316284
207,Car Axis,0.5,100.68000030517578,2.549999952316284
207,Car Axis.001,0.5,60.0,2.549999952316284
208,Car Axis,0.5,100.586669921875,2.549999952316284
208,Car Axis.001,0.5,60.0,2.549999952316284
209,Car Axis,0.5,100.49333190917969,2.549999952316284
209,Car Axis.001,0.5,60.0,2.549999952316284
210,Car Axis,0.5,100.4000015258789,2.549999952316284
210,Car Axis.001,0.5,60.0,2.549999952316284
211,Car Axis,0.5,100.30667114257812,2.549999952316284
211,Car Axis.001,0.5,60.0,2.549999952316284
212,Car Axis,0.5,100.21333312988281,2.549999952316284
212,Car Axis.001,0.5,60.0,2.549999952316284
213,Car Axis,0.5,100.12000274658203,2.549999952316284
213,Car Axis.001,0.5,60.0,2.549999952316284
214,Car Axis,0.5,100.02666473388672,2.549999952316284
214,Car Axis.001,0.5,60.0,2.549999952316284
215,Car Axis,0.5,99.93333435058594,2.549999952316284
215,Car Axis.001,0.5,60.0,2.549999952316284
216,Car Axis,0.5,99.83999633789062,2.549999952316284
216,Car Axis.001,0.5,60.0,2.549999952316284
217,Car Axis,0.5,99.74666595458984,2.549999952316284
217,Car Axis.001,0.5,60.0,2.549999952316284
218,Car Axis,0.5,99.65333557128906,2.549999952316284
218,Car Axis.001,0.5,60.0,2.549999952316284
219,Car Axis,0.5,99.55999755859375,2.549999952316284
219,Car Axis.001,0.5,60.0,2.549999952316284
220,Car Axis,0.5,99.46666717529297,2.549999952316284
220,Car Axis.001,0.5,60.0,2.549999952316284
221,Car Axis,0.5,99.37333679199219,2.549999952316284
221,Car Axis.001,0.5,60.0,2.549999952316284
222,Car Axis,0.5,99.27999877929688,2.549999952316284
222,Car Axis.001,0.5,60.0,2.549999952316284
223,Car Axis,0.5,99.1866683959961,2.549999952316284
223,Car Axis.001,0.5,60.0,2.549999952316284
224,Car Axis,0.5,99.09333801269531,2.549999952316284
224,Car Axis.001,0.5,60.0,2.549999952316284
225,Car Axis,0.5,99.0,2.549999952316284
225,Car Axis.001,0.5,60.0,2.549999952316284
226,Car Axis,0.5,98.90666198730469,2.549999952316284
226,Car Axis.001,0.5,60.0,2.549999952316284
227,Car Axis,0.5,98.8133316040039,2.549999952316284
227,Car Axis.001,0.5,60.0,2.549999952316284
228,Car Axis,0.5,98.72000122070312,2.549999952316284
228,Car Axis.001,0.5,60.0,2.549999952316284
229,Car Axis,0.5,98.62666320800781,2.549999952316284
229,Car Axis.001,0.5,60.0,2.549999952316284
230,Car Axis,0.5,98.53333282470703,2.549999952316284
230,Car Axis.001,0.5,60.0,2.549999952316284
231,Car Axis,0.5,98.44000244140625,2.549999952316284
231,Car Axis.001,0.5,60.0,2.549999952316284
232,Car Axis,0.5,98.34666442871094,2.549999952316284
232,Car Axis.001,0.5,60.0,2.549999952316284
233,Car Axis,0.5,98.25333404541016,2.549999952316284
233,Car Axis.001,0.5,60.0,2.549999952316284
234,Car Axis,0.5,98.16000366210938,2.549999952316284
234,Car Axis.001,0.5,60.0,2.549999952316284
235,Car Axis,0.5,98.06666564941406,2.549999952316284
235,Car Axis.001,0.5,60.0,2.549999952316284
236,Car Axis,0.5,97.97333526611328,2.549999952316284
236,Car Axis.001,0.5,60.0,2.549999952316284
237,Car Axis,0.5,97.87999725341797,2.549999952316284
237,Car Axis.001,0.5,60.0,2.549999952316284
238,Car Axis,0.5,97.78666687011719,2.549999952316284
238,Car Axis.001,0.5,60.0,2.549999952316284
239,Car Axis,0.5,97.69332885742188,2.549999952316284
239,Car Axis.001,0.5,60.0,2.549999952316284
240,Car Axis,0.5,97.5999984741211,2.549999952316284
240,Car Axis.001,0.5,60.0,2.549999952316284
241,Car Axis,0.5,97.50666809082031,2.549999952316284
241,Car Axis.001,0.5,60.0,2.549999952316284
242,Car Axis,0.5,97.413330078125,2.549999952316284
242,Car Axis.001,0.5,60.0,2.549999952316284
243,Car Axis,0.5,97.31999969482422,2.549999952316284
243,Car Axis.001,0.5,60.0,2.549999952316284
244,Car Axis,0.5,97.22666931152344,2.549999952316284
244,Car Axis.001,0.5,60.0,2.549999952316284
245,Car Axis,0.5,97.13333129882812,2.549999952316284
245,Car Axis.001,0.5,60.0,2.549999952316284
246,Car Axis,0.5,97.04000091552734,2.549999952316284
246,Car Axis.001,0.5,60.0,2.549999952316284
247,Car Axis,0.5,96.94667053222656,2.549999952316284
247,Car Axis.001,0.5,60.0,2.549999952316284
248,Car Axis,0.5,96.85333251953125,2.549999952316284
248,Car Axis.001,0.5,60.0,2.549999952316284
249,Car Axis,0.5,96.76000213623047,2.549999952316284
249,Car Axis.001,0.5,60.0,2.549999952316284
250,Car Axis,0.5,96.66666412353516,2.549999952316284
250,Car Axis.001,0.5,60.0,2.549999952316284
251,Car Axis,0.5,96.57333374023438,2.549999952316284
251,Car Axis.001,0.5,60.0,2.549999952316284
252,Car Axis,0.5,96.47999572753906,2.549999952316284
252,Car Axis.001,0.5,60.0,2.549999952316284
253,Car Axis,0.5,96.38666534423828,2.549999952316284
253,Car Axis.001,0.5,60.0,2.549999952316284
254,Car Axis,0.5,96.2933349609375,2.549999952316284
254,Car Axis.001,0.5,60.0,2.549999952316284
255,Car Axis,0.5,96.19999694824219,2.549999952316284
255,Car Axis.001,0.5,60.0,2.549999952316284
256,Car Axis,0.5,96.1066665649414,2.549999952316284
256,Car Axis.001,0.5,60.0,2.549999952316284
257,Car Axis,0.5,96.01333618164062,2.549999952316284
257,Car Axis.001,0.5,60.0,2.549999952316284
258,Car Axis,0.5,95.91999816894531,2.549999952316284
